index_condition,query_condition,query_id,recall,entry_point_dist,layer1_visits,base_visited,lb_trace_len,lb_trace_final
full_rebuild,near,717,0.3,3497.767822,16,57,57,167.153061
full_rebuild,near,718,0.1,3357.136719,32,58,58,184.669586
full_rebuild,near,719,0.3,3334.460693,11,56,56,188.331573
full_rebuild,near,720,0.4,3442.288574,16,55,55,203.667328
full_rebuild,near,721,0.2,3370.64502,16,66,66,152.837097
full_rebuild,near,722,0.2,3609.831543,80,57,57,177.900345
full_rebuild,near,723,0.3,3421.25708,32,57,57,178.065048
full_rebuild,near,724,0.5,3556.436768,16,52,52,168.662796
full_rebuild,near,725,0.2,3483.55957,16,55,55,166.383514
full_rebuild,near,726,0.1,3310.583252,16,58,58,169.61087
full_rebuild,near,727,0.3,3370.173584,32,58,58,179.6008
full_rebuild,near,728,0.5,3344.5354,48,68,68,158.261108
full_rebuild,near,729,0.3,3678.428467,16,56,56,182.482986
full_rebuild,near,730,0.0,3633.846191,16,65,65,187.710632
full_rebuild,near,731,0.1,3540.723145,32,60,60,189.911682
full_rebuild,near,732,0.2,3365.04834,13,56,56,204.455811
full_rebuild,near,733,0.4,3345.401855,16,52,52,182.66391
full_rebuild,near,734,0.3,3472.776367,32,81,81,154.202789
full_rebuild,near,735,0.5,3687.840088,32,50,50,173.765015
full_rebuild,near,736,0.3,3539.975098,48,62,62,169.740005
full_rebuild,near,737,0.2,3652.714111,32,52,52,163.327698
full_rebuild,near,738,0.3,3504.533691,32,57,57,169.474915
full_rebuild,near,739,0.1,3309.558105,32,62,62,167.327301
full_rebuild,near,740,0.2,3438.383301,16,65,65,193.967773
full_rebuild,near,741,0.4,3458.992432,16,57,57,158.781631
full_rebuild,near,742,0.0,3411.783447,16,62,62,176.380066
full_rebuild,near,743,0.0,3264.638672,15,76,76,175.642181
full_rebuild,near,744,0.1,3456.324219,32,63,63,182.659393
full_rebuild,near,745,0.3,3621.393311,16,56,56,169.857605
full_rebuild,near,746,0.0,3531.146484,16,55,55,171.76799
full_rebuild,near,747,0.4,3346.800781,16,56,56,177.806473
full_rebuild,near,748,0.2,3380.759521,32,57,57,193.429932
full_rebuild,near,749,0.4,3357.65625,32,59,59,160.694794
full_rebuild,near,750,0.2,3658.859619,32,54,54,185.920944
full_rebuild,near,751,0.2,3317.233154,16,63,63,185.421051
full_rebuild,near,752,0.1,3369.703613,16,56,56,186.904419
full_rebuild,near,753,0.6,3470.985107,16,58,58,154.030884
full_rebuild,near,754,0.2,3347.883301,16,63,63,186.554901
full_rebuild,near,755,0.1,3485.689941,32,64,64,189.857056
full_rebuild,near,756,0.2,3319.602051,16,62,62,193.993134
full_rebuild,near,757,0.2,3458.240967,16,52,52,184.547836
full_rebuild,near,758,0.2,3641.189941,16,57,57,181.364136
full_rebuild,near,759,0.3,3539.836182,16,56,56,167.54863
full_rebuild,near,760,0.1,3373.724121,32,59,59,169.774109
full_rebuild,near,761,0.2,3253.887939,32,53,53,167.63089
full_rebuild,near,762,0.2,3397.076172,16,58,58,193.091629
full_rebuild,near,763,0.4,3360.355957,32,78,78,196.88237
full_rebuild,near,764,0.2,3602.793457,32,59,59,193.960754
full_rebuild,near,765,0.3,3534.788086,64,52,52,181.403809
full_rebuild,near,766,0.3,3413.733154,16,54,54,175.223328
full_rebuild,near,767,0.3,3543.276123,16,57,57,171.95694
full_rebuild,near,768,0.2,3496.699219,16,61,61,175.907089
full_rebuild,near,769,0.2,3337.669678,16,56,56,160.920059
full_rebuild,near,770,0.6,3545.212402,32,55,55,192.493103
full_rebuild,near,771,0.1,3434.412842,16,52,52,162.697174
full_rebuild,near,772,0.4,3289.902832,48,51,51,172.32933
full_rebuild,near,773,0.1,3434.013184,16,56,56,187.079071
full_rebuild,near,774,0.4,3619.845703,32,55,55,181.621216
full_rebuild,near,775,0.3,3426.843018,16,64,64,156.156891
full_rebuild,near,776,0.6,3472.740234,32,70,70,169.620056
full_rebuild,near,777,0.2,3395.20752,16,52,52,174.295166
full_rebuild,near,778,0.3,3353.487793,32,57,57,157.038589
full_rebuild,near,779,0.4,3567.682129,48,53,53,172.753647
full_rebuild,near,780,0.3,3376.870117,32,55,55,185.87851
full_rebuild,near,781,0.0,3461.398926,16,61,61,183.661591
full_rebuild,near,782,0.4,3462.980469,48,50,50,159.697876
full_rebuild,near,783,0.3,3578.442139,16,62,62,201.774841
full_rebuild,near,784,0.3,3340.707275,16,58,58,164.989471
full_rebuild,near,785,0.3,3337.581543,32,51,51,173.97171
full_rebuild,near,786,0.4,3428.997803,64,59,59,174.250397
full_rebuild,near,787,0.3,3236.269531,16,53,53,194.697647
full_rebuild,near,788,0.3,3481.263184,64,69,69,152.12796
full_rebuild,near,789,0.1,3300.927002,16,57,57,191.280792
full_rebuild,near,790,0.3,3456.297607,32,54,54,210.906494
full_rebuild,near,791,0.3,3387.958984,32,50,50,155.898987
full_rebuild,near,792,0.3,3512.690186,32,52,52,175.572556
full_rebuild,near,793,0.2,3451.171875,32,59,59,169.708008
full_rebuild,near,794,0.4,3458.57666,48,68,68,186.412567
full_rebuild,near,795,0.5,3465.06543,16,55,55,172.909286
full_rebuild,near,796,0.0,3294.21167,16,59,59,192.603363
full_rebuild,near,797,0.1,3553.915039,48,58,58,201.540344
full_rebuild,near,798,0.6,3553.923828,16,76,76,163.975281
full_rebuild,near,799,0.4,3455.605957,16,55,55,168.052368
full_rebuild,near,800,0.5,3642.345215,16,66,66,164.527451
full_rebuild,near,801,0.1,3562.380615,28,53,53,194.194061
full_rebuild,near,802,0.4,3430.496338,32,55,55,162.974243
full_rebuild,near,803,0.2,3454.418945,48,52,52,169.341187
full_rebuild,near,804,0.2,3315.760498,48,53,53,175.689499
full_rebuild,near,805,0.3,3471.292969,32,53,53,181.284485
full_rebuild,near,806,0.2,3537.806152,32,53,53,180.072495
full_rebuild,near,807,0.2,3485.837891,16,55,55,164.236557
full_rebuild,near,808,0.3,3465.179932,16,60,60,148.195633
full_rebuild,near,809,0.4,3485.689453,32,70,70,170.883087
full_rebuild,near,810,0.3,3533.438477,16,55,55,177.696213
full_rebuild,near,811,0.3,3415.555664,48,58,58,166.189865
full_rebuild,near,812,0.6,3352.962402,16,55,55,166.265411
full_rebuild,near,813,0.6,3508.603271,16,54,54,161.108704
full_rebuild,near,814,0.5,3460.661621,32,69,69,177.725098
full_rebuild,near,815,0.4,3501.743652,32,61,61,178.523148
full_rebuild,near,816,0.1,3386.096436,32,50,50,176.725845
full_rebuild,near,817,0.1,3495.984619,16,54,54,181.130386
full_rebuild,near,818,0.5,3441.595703,32,55,55,170.373688
full_rebuild,near,819,0.1,3389.280273,48,62,62,153.286484
full_rebuild,near,820,0.1,3444.952148,32,62,62,173.780014
full_rebuild,near,821,0.4,3588.928223,16,52,52,182.330902
full_rebuild,near,822,0.4,3378.489014,16,53,53,177.585648
full_rebuild,near,823,0.4,3316.14917,32,61,61,191.09874
full_rebuild,near,824,0.1,3372.477051,32,57,57,169.769928
full_rebuild,near,825,0.3,3605.725342,48,52,52,157.957275
full_rebuild,near,826,0.3,3359.438965,32,62,62,197.892853
full_rebuild,near,827,0.3,3259.085449,32,56,56,171.202591
full_rebuild,near,828,0.1,3411.965576,32,50,50,168.534836
full_rebuild,near,829,0.2,3409.278076,32,53,53,178.592804
full_rebuild,near,830,0.2,3586.466797,16,58,58,181.453217
full_rebuild,near,831,0.2,3323.469971,32,56,56,170.922379
full_rebuild,near,832,0.4,3423.153076,16,58,58,170.679123
full_rebuild,near,833,0.1,3429.100586,32,62,62,169.663025
full_rebuild,near,834,0.2,3317.73584,32,50,50,163.275421
full_rebuild,near,835,0.3,3427.917969,32,51,51,164.532928
full_rebuild,near,836,0.0,3475.217285,48,62,62,178.96611
full_rebuild,near,837,0.3,3375.693359,64,58,58,180.269333
full_rebuild,near,838,0.3,3486.458496,32,59,59,168.453735
full_rebuild,near,839,0.2,3384.78125,32,60,60,173.201782
full_rebuild,near,840,0.2,3506.232178,32,66,66,178.858154
full_rebuild,near,841,0.4,3258.796631,32,68,68,188.958679
full_rebuild,near,842,0.2,3265.687744,16,59,59,196.505905
full_rebuild,near,843,0.3,3543.371582,16,53,53,171.362076
full_rebuild,near,844,0.4,3422.861572,32,54,54,164.227753
full_rebuild,near,845,0.4,3513.109375,16,62,62,178.501709
full_rebuild,near,846,0.2,3711.670654,32,55,55,194.737198
full_rebuild,near,847,0.3,3323.116455,32,51,51,197.782349
full_rebuild,near,848,0.3,3391.387207,32,54,54,170.345963
full_rebuild,near,849,0.3,3640.385742,16,72,72,196.582535
full_rebuild,near,850,0.4,3509.705811,16,50,50,175.089981
full_rebuild,near,851,0.4,3765.881348,16,65,65,177.165939
full_rebuild,near,852,0.1,3454.187012,16,51,51,189.979782
full_rebuild,near,853,0.1,3440.536865,16,54,54,175.852737
full_rebuild,near,854,0.1,3469.133789,32,54,54,184.707932
full_rebuild,near,855,0.3,3232.167725,16,60,60,159.18811
full_rebuild,near,856,0.2,3477.825684,64,68,68,184.518784
full_rebuild,near,857,0.4,3474.94873,32,74,74,158.396667
full_rebuild,near,858,0.2,3432.863525,16,54,54,181.867905
full_rebuild,near,859,0.4,3509.28125,32,55,55,210.477615
full_rebuild,near,860,0.3,3685.035156,32,51,51,174.121811
full_rebuild,near,861,0.4,3187.311523,16,54,54,162.358246
full_rebuild,near,862,0.1,3486.566895,16,63,63,204.078751
full_rebuild,near,863,0.2,3594.722168,16,65,65,187.84584
full_rebuild,near,864,0.2,3482.006836,16,57,57,175.608047
full_rebuild,near,865,0.1,3338.135498,32,59,59,164.701782
full_rebuild,near,866,0.0,3429.692383,16,62,62,191.349731
full_rebuild,near,867,0.2,3566.136963,16,60,60,179.061859
full_rebuild,near,868,0.4,3311.615479,16,54,54,155.353027
full_rebuild,near,869,0.3,3447.603271,16,50,50,167.743057
full_rebuild,near,870,0.3,3448.17041,32,62,62,198.572342
full_rebuild,near,871,0.3,3365.447998,41,54,54,152.1362
full_rebuild,near,872,0.1,3473.081543,16,60,60,177.118698
full_rebuild,near,873,0.2,3266.95874,16,52,52,178.45668
full_rebuild,near,874,0.0,3463.708496,64,51,51,180.293213
full_rebuild,near,875,0.5,3533.373047,16,80,80,181.405914
full_rebuild,near,876,0.2,3305.592285,32,61,61,194.028534
full_rebuild,near,877,0.2,3746.845703,16,51,51,179.597031
full_rebuild,near,878,0.1,3563.405518,32,58,58,164.58432
full_rebuild,near,879,0.3,3537.990967,32,55,55,167.933762
full_rebuild,near,880,0.4,3640.930176,15,74,74,197.488586
full_rebuild,near,881,0.2,3366.116211,16,59,59,172.741425
full_rebuild,near,882,0.1,3371.421631,48,56,56,170.839828
full_rebuild,near,883,0.2,3883.196533,32,53,53,225.06337
full_rebuild,near,884,0.3,3430.140381,32,57,57,212.122559
full_rebuild,near,885,0.3,3617.932373,16,75,75,185.335022
full_rebuild,near,886,0.5,3577.096924,16,67,67,168.883881
full_rebuild,near,887,0.1,3334.410156,32,61,61,175.584259
full_rebuild,near,888,0.3,3419.362793,16,52,52,181.441742
full_rebuild,near,889,0.2,3396.687256,48,58,58,164.497894
full_rebuild,near,890,0.1,3583.408203,16,52,52,211.252594
full_rebuild,near,891,0.2,3506.594482,32,51,51,155.796448
full_rebuild,near,892,0.2,3286.102295,48,59,59,160.566605
full_rebuild,near,893,0.0,3629.568115,32,56,56,195.313217
full_rebuild,near,894,0.1,3323.443604,32,60,60,185.103973
full_rebuild,near,895,0.1,3542.230957,16,59,59,180.18898
full_rebuild,near,896,0.4,3365.401611,16,68,68,182.605835
full_rebuild,near,897,0.1,3425.396484,16,63,63,175.336365
full_rebuild,near,898,0.2,3478.481445,16,54,54,165.418716
full_rebuild,near,899,0.2,3489.974609,16,58,58,197.290543
full_rebuild,near,900,0.4,3746.2146,64,59,59,165.26799
full_rebuild,near,901,0.2,3488.167725,32,59,59,213.560303
full_rebuild,near,902,0.3,3413.294434,16,60,60,174.720932
full_rebuild,near,903,0.1,3425.069336,32,58,58,203.44928
full_rebuild,near,904,0.2,3452.464355,32,53,53,176.171692
full_rebuild,near,905,0.1,3334.621338,62,56,56,164.830338
full_rebuild,near,906,0.3,3794.339844,16,51,51,176.804092
full_rebuild,near,907,0.1,3499.962891,32,56,56,171.819
full_rebuild,near,908,0.3,3629.410889,16,67,67,175.874405
full_rebuild,near,909,0.1,3426.014404,16,58,58,178.684891
full_rebuild,near,910,0.1,3236.183105,16,58,58,184.076874
full_rebuild,near,911,0.1,3456.835938,64,56,56,200.057129
full_rebuild,near,912,0.3,3339.17334,32,59,59,169.664459
full_rebuild,near,913,0.2,3314.280518,48,55,55,208.385513
full_rebuild,near,914,0.4,3516.703125,48,72,72,147.63208
full_rebuild,near,915,0.1,3528.788086,32,59,59,190.003937
full_rebuild,near,916,0.3,3445.410156,16,55,55,188.437439
full_rebuild,near,917,0.0,3675.556641,16,57,57,204.910645
full_rebuild,near,918,0.4,3396.079834,32,50,50,175.136826
full_rebuild,near,919,0.4,3301.903809,64,74,74,172.8069
full_rebuild,near,920,0.2,3336.869629,16,70,70,183.338333
full_rebuild,near,921,0.2,3335.605957,16,59,59,175.68602
full_rebuild,near,922,0.7,3435.696533,32,53,53,174.76886
full_rebuild,near,923,0.0,3642.533447,16,52,52,183.538528
full_rebuild,near,924,0.3,3391.817383,16,55,55,157.997528
full_rebuild,near,925,0.2,3457.842529,16,64,64,179.950317
full_rebuild,near,926,0.1,3435.537842,32,65,65,164.752365
full_rebuild,near,927,0.1,3243.304932,16,55,55,157.244659
full_rebuild,near,928,0.1,3447.925293,32,53,53,177.256714
full_rebuild,near,929,0.1,3575.887207,32,51,51,181.792068
full_rebuild,near,930,0.1,3445.218506,30,57,57,174.293686
full_rebuild,near,931,0.1,3410.640137,64,50,50,165.365173
full_rebuild,near,932,0.2,3481.043701,16,55,55,180.202942
full_rebuild,near,933,0.1,3314.093262,16,54,54,172.177246
full_rebuild,near,934,0.0,3392.177734,16,57,57,179.979126
full_rebuild,near,935,0.2,3471.477051,16,67,67,203.54187
full_rebuild,near,936,0.1,3465.896729,48,55,55,194.910721
full_rebuild,near,937,0.0,3383.570312,32,51,51,160.996887
full_rebuild,near,938,0.2,3481.623047,29,58,58,165.659698
full_rebuild,near,939,0.0,3515.775146,32,60,60,173.38269
full_rebuild,near,940,0.6,3555.302734,16,53,53,167.624847
full_rebuild,near,941,0.1,3318.208984,32,60,60,186.271805
full_rebuild,near,942,0.1,3416.136475,32,56,56,184.563843
full_rebuild,near,943,0.0,3404.660889,16,52,52,166.935852
full_rebuild,near,944,0.3,3389.881348,16,61,61,183.285934
full_rebuild,near,945,0.3,3617.025879,16,51,51,188.517914
full_rebuild,near,946,0.3,3390.015625,16,53,53,145.399261
full_rebuild,near,947,0.6,3365.777588,32,55,55,159.625641
full_rebuild,near,948,0.1,3378.860107,16,53,53,185.147964
full_rebuild,near,949,0.2,3490.822021,16,62,62,181.418137
full_rebuild,near,950,0.3,3441.859863,80,64,64,172.729889
full_rebuild,near,951,0.3,3264.226074,16,66,66,172.750885
full_rebuild,near,952,0.5,3253.430908,16,51,51,172.144974
full_rebuild,near,953,0.2,3561.504395,48,51,51,193.632416
full_rebuild,near,954,0.1,3453.895752,16,56,56,169.693298
full_rebuild,near,955,0.1,3649.207031,16,52,52,200.477097
full_rebuild,near,956,0.6,3484.719238,16,60,60,169.173965
full_rebuild,near,957,0.3,3559.94458,48,53,53,157.850128
full_rebuild,near,958,0.2,3565.281982,32,54,54,179.768219
full_rebuild,near,959,0.3,3377.527588,16,57,57,172.44516
full_rebuild,near,960,0.1,3385.463623,16,58,58,192.098923
full_rebuild,near,961,0.4,3398.627197,16,70,70,177.281799
full_rebuild,near,962,0.2,3545.274902,32,53,53,173.909683
full_rebuild,near,963,0.3,3457.800049,48,63,63,156.886139
full_rebuild,near,964,0.3,3383.706543,32,54,54,178.262283
full_rebuild,near,965,0.2,3465.396973,32,58,58,177.81633
full_rebuild,near,966,0.1,3514.961914,32,68,68,166.92598
full_rebuild,near,967,0.3,3481.172363,16,63,63,157.463104
full_rebuild,near,968,0.2,3298.730225,16,54,54,181.887405
full_rebuild,near,969,0.3,3615.739746,16,53,53,174.162018
full_rebuild,near,970,0.2,3530.399902,48,54,54,175.507233
full_rebuild,near,971,0.0,3474.189941,32,52,52,170.571213
full_rebuild,near,972,0.2,3537.77417,16,55,55,162.961334
full_rebuild,near,973,0.2,3583.376221,16,54,54,166.631546
full_rebuild,near,974,0.1,3465.345459,16,77,77,194.749252
full_rebuild,near,975,0.1,3340.596191,48,50,50,177.872894
full_rebuild,near,976,0.3,3311.580078,32,55,55,163.392349
full_rebuild,near,977,0.0,3410.483643,32,71,71,183.027496
full_rebuild,near,978,0.1,3488.219238,16,52,52,173.450577
full_rebuild,near,979,0.3,3392.35791,48,61,61,179.520233
full_rebuild,near,980,0.2,3528.312012,32,54,54,181.036057
full_rebuild,near,981,0.2,3472.009277,16,64,64,200.639481
full_rebuild,near,982,0.3,3501.483154,48,77,77,185.536469
full_rebuild,near,983,0.1,3360.306152,16,66,66,175.005508
full_rebuild,near,984,0.1,3550.511475,16,59,59,157.241837
full_rebuild,near,985,0.3,3646.462158,32,58,58,165.352615
full_rebuild,near,986,0.3,3412.886475,48,57,57,183.795395
full_rebuild,near,987,0.4,3559.299805,32,53,53,169.260529
full_rebuild,near,988,0.0,3422.502441,16,53,53,176.17453
full_rebuild,near,989,0.1,3445.054199,32,57,57,183.171112
full_rebuild,near,990,0.1,3498.82666,16,52,52,185.959503
full_rebuild,near,991,0.1,3459.309326,16,52,52,178.332397
full_rebuild,near,992,0.2,3459.381836,32,51,51,172.815262
full_rebuild,near,993,0.2,3503.568604,16,51,51,163.078262
full_rebuild,near,994,0.1,3510.432617,16,52,52,168.225677
full_rebuild,near,995,0.3,3389.529297,32,59,59,191.772873
full_rebuild,near,996,0.1,3608.18457,48,59,59,177.296661
full_rebuild,near,997,0.1,3612.164062,16,51,51,168.772354
full_rebuild,near,998,0.1,3257.632812,16,69,69,183.580719
full_rebuild,near,999,0.1,3466.337891,16,55,55,185.278198
full_rebuild,far,0,0.3,3699.664795,16,54,54,172.836441
full_rebuild,far,1,0.2,3891.193359,16,58,58,177.95668
full_rebuild,far,2,0.1,3756.333252,48,54,54,194.802826
full_rebuild,far,3,0.1,3799.116943,16,53,53,170.948746
full_rebuild,far,4,0.2,3853.454834,16,51,51,195.652359
full_rebuild,far,5,0.2,3768.672852,32,54,54,188.608109
full_rebuild,far,6,0.2,3839.991455,63,50,50,193.750549
full_rebuild,far,7,0.2,3717.931152,16,54,54,152.015625
full_rebuild,far,8,0.2,3730.718262,48,53,53,171.053345
full_rebuild,far,9,0.2,3990.936279,16,53,53,206.444901
full_rebuild,far,10,0.0,3891.578125,32,56,56,180.444412
full_rebuild,far,11,0.3,3533.070801,48,58,58,160.25473
full_rebuild,far,12,0.1,3799.795166,32,67,67,155.539703
full_rebuild,far,13,0.1,3673.249023,16,51,51,149.927246
full_rebuild,far,14,0.2,3905.769775,16,53,53,181.585541
full_rebuild,far,15,0.4,3929.060791,80,61,61,172.629379
full_rebuild,far,16,0.1,3791.669922,32,65,65,169.908752
full_rebuild,far,17,0.2,3754.905518,16,55,55,177.263351
full_rebuild,far,18,0.1,3868.005615,48,50,50,197.59874
full_rebuild,far,19,0.1,3779.931641,32,54,54,176.803299
full_rebuild,far,20,0.4,3810.629395,48,63,63,157.549164
full_rebuild,far,21,0.7,4031.533691,48,58,58,161.553894
full_rebuild,far,22,0.3,3775.770264,16,55,55,181.197571
full_rebuild,far,23,0.3,3847.605957,48,81,81,175.975861
full_rebuild,far,24,0.1,3815.595215,16,54,54,166.132126
full_rebuild,far,25,0.4,3868.256348,32,56,56,181.165955
full_rebuild,far,26,0.2,3921.676514,32,52,52,188.097977
full_rebuild,far,27,0.4,3732.642334,48,50,50,176.733459
full_rebuild,far,28,0.2,3637.251465,64,53,53,174.717957
full_rebuild,far,29,0.1,3815.619629,32,63,63,181.716171
full_rebuild,far,30,0.2,3913.928711,16,61,61,214.164963
full_rebuild,far,31,0.2,3973.749023,16,63,63,178.141403
full_rebuild,far,32,0.1,3892.813232,16,54,54,203.843307
full_rebuild,far,33,0.1,3891.832764,44,54,54,173.495697
full_rebuild,far,34,0.2,3829.234375,16,51,51,158.506317
full_rebuild,far,35,0.2,3806.428955,48,60,60,176.902863
full_rebuild,far,36,0.1,3816.426514,16,53,53,182.368057
full_rebuild,far,37,0.3,3743.427246,48,64,64,172.519867
full_rebuild,far,38,0.0,3557.626953,16,73,73,184.823196
full_rebuild,far,39,0.2,3836.320801,16,68,68,187.913544
full_rebuild,far,40,0.5,3688.958008,32,59,59,160.484497
full_rebuild,far,41,0.2,3833.065674,32,53,53,171.071304
full_rebuild,far,42,0.1,3885.319092,16,56,56,173.785324
full_rebuild,far,43,0.5,3643.802246,16,61,61,182.545258
full_rebuild,far,44,0.2,3759.404785,32,56,56,183.136414
full_rebuild,far,45,0.1,3755.67627,32,51,51,162.917023
full_rebuild,far,46,0.2,3707.283447,16,53,53,179.775742
full_rebuild,far,47,0.5,4022.900146,32,64,64,178.933029
full_rebuild,far,48,0.0,3795.908447,12,57,57,170.415329
full_rebuild,far,49,0.2,3622.334717,48,55,55,182.885529
full_rebuild,far,50,0.2,3915.294922,16,56,56,169.194534
full_rebuild,far,51,0.5,3844.339111,48,51,51,167.814697
full_rebuild,far,52,0.2,4138.07959,16,61,61,168.051422
full_rebuild,far,53,0.2,3605.984131,16,77,77,186.150574
full_rebuild,far,54,0.1,3718.515381,48,51,51,166.605179
full_rebuild,far,55,0.2,3808.487793,32,68,68,192.245728
full_rebuild,far,56,0.4,3914.212402,16,64,64,181.099487
full_rebuild,far,57,0.4,3899.471191,32,54,54,179.871521
full_rebuild,far,58,0.5,3861.335938,80,53,53,171.384857
full_rebuild,far,59,0.5,3810.087402,32,78,78,166.529572
full_rebuild,far,60,0.3,4030.302002,16,54,54,171.642624
full_rebuild,far,61,0.2,3789.663574,16,52,52,165.866776
full_rebuild,far,62,0.5,3729.161377,48,57,57,164.937698
full_rebuild,far,63,0.2,3853.592285,32,53,53,186.384079
